knowledge_object_id,ontology_class_id,canonical_key,title,consensus_state,layer_count,publishers,layers_excerpt
ko_4a7e489f00e85fa8,centrifugal_chiller,hvac:centrifugal_chiller:parameter:高压_断开,高压 断开,over_merge,3,日立,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u9ad8\u538b \u65ad\u5f00"", ""structured_payload"": {""parameter_name"": ""\u9ad8\u538b \u65ad\u5f00"", ""value"": ""2.15"", ""unit"": ""MPa"", ""title"": ""\u9ad8\u538b \u65ad\u5f00"", ""summary"": ""\u9ad8\u538b \u65ad\u5f00 MPa 2.15""}, ""value_summary"": ""2.15MPa"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_d7623d21517a41fd"", ""chunk_id"": ""visual_page_doc_d7623d21517a41fd_43""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u4f4e\u538b \u65ad\u5f00"", ""structured_payload"": {""parameter_name"": ""\u4f4e\u538b \u65ad\u5f00"", ""value"": ""0.25"", ""unit"": ""MPa"", ""title"": ""\u4f4e\u538b \u65ad\u5f00"", ""summary"": ""\u4f4e\u538b \u65ad\u5f00 MPa 0.25""}, ""value_summary"": ""0.25MPa"", ""evidence_role"": ""corroborating"", ""doc_id"": ""doc_d7623d21517a41fd"", ""chunk_id"": ""visual_page_doc_d7623d21517a41fd_43""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u4f4e\u538b \u63a5\u901a"", ""structured_payload"": {""parameter_name"": ""\u4f4e\u538b \u63a5\u901a"", ""value"": ""0.5"", ""unit"": ""MPa"", ""title"": ""\u4f4e\u538b \u63a5\u901a"", """
ko_2d3b188217c0b0d4,centrifugal_chiller,hvac:centrifugal_chiller:parameter:压差_压力,压差/压力,over_merge,2,unknown; York,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""York"", ""citation"": null, ""source_name"": ""\u538b\u5dee/\u538b\u529b"", ""structured_payload"": {""parameter_name"": ""\u538b\u5dee/\u538b\u529b"", ""title"": ""\u538b\u5dee/\u538b\u529b"", ""summary"": ""\u8fd9\u4e2a\u53c2\u6570\u8868\u793a\u4e86\u7cfb\u7edf\u5dee\u52a8\u6216\u201c\u538b\u5934\u201d\uff0c\u8ba1\u7b97\u5f0f\u4e3a[(\u51b7\u51dd\u5668\u538b\u529b - \u84b8\u53d1\u5668\u538b\u529b) / \u84b8\u53d1\u5668\u538b\u529b]\u3002""}, ""value_summary"": ""\u538b\u5dee/\u538b\u529b"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_4aa04e8392ec4981"", ""chunk_id"": ""chunk_388fa16e851044d3""}, {""authority_level"": ""unspecified"", ""publisher"": ""unknown"", ""citation"": null, ""source_name"": ""\u51b7\u51dd\u538b\u529b\u4e0e\u84b8\u53d1\u538b\u529b\u4e4b\u5dee"", ""structured_payload"": {""parameter_name"": ""\u51b7\u51dd\u538b\u529b\u4e0e\u84b8\u53d1\u538b\u529b\u4e4b\u5dee"", ""value"": ""200"", ""unit"": ""kPa"", ""range_min"": ""200"", ""title"": ""\u51b7\u51dd\u538b\u529b\u4e0e\u84b8\u53d1\u538b\u529b\u4e4b\u5dee"", ""summary"": ""\u4f7f\u51b7\u51dd\u538b\u529b\u4e0e\u84b8\u53d1\u538b\u529b\u4e4b\u5dee\u4e0d\u4f4e\u4e8e200kPa""}, ""value_summary"": ""200kPa"", ""evidence_role"": ""corrobo"
ko_497eb8d85aae2821,hot_water_plant,hvac:hot_water_plant:fault_diagnostic_rule:afdd_fc_10_supply_temperature_sensor_deviation,AFDD - FC#10: Supply Temperature Sensor Deviation,over_merge,3,,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": null, ""citation"": ""ashrae_guideline_36_2021_high_performance_sequences.pdf p.260"", ""source_name"": ""AFDD - FC#10: Supply Temperature Sensor Deviation"", ""structured_payload"": {""knowledge_type"": ""fault_diagnostic_rule"", ""title"": ""AFDD - FC#10: Supply Temperature Sensor Deviation"", ""section_id"": ""5.21.11.6"", ""section_title"": ""Automatic Fault Detection and Diagnostics"", ""equipment_scope"": ""Plants with boiler network interface and common HWST sensor"", ""summary"": ""Fault condition when weighted average boiler supply temperature deviates from common HWST average by more than error threshold."", ""trigger_condition"": ""| (\u2211(HW-Flow B-X * HWST B-X) / \u2211HW-Flow B-X) - HWST AVG | > \u0190_HWT."", ""required_behavior"": ""Report fault condition FC#10 in OS#2."", ""configurable_values"": [""\u0190_HWT (default 5\u00b0F)""], ""fault_condition"": ""| (\u2211(HW-Flow B-X * HWST B-X) / \u2211HW-Flow B-X) - HWST AVG | > \u0190HWT"", ""commissioning_check"": null, ""evidence_quote"": ""FC#10 Equation | (\u2211(HW-Flow B-X * HWST B-X) / \u2211HW-Flow B-X) - HWST AVG | > \u0190HWT Applies to OS #2 Description Deviation between the active boiler hot water su"
ko_0d80e765f6b64a5c,hot_water_plant,hvac:hot_water_plant:fault_diagnostic_rule:hw_plant_fc_9_return_temperature_too_low_condensing_risk,HW Plant – FC#9: Return Temperature Too Low (Condensing Risk),over_merge,2,,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": null, ""citation"": ""ashrae_guideline_36_2021_high_performance_sequences.pdf p.260"", ""source_name"": ""HW Plant \u2013 FC#9: Return Temperature Too Low (Condensing Risk)"", ""structured_payload"": {""knowledge_type"": ""fault_diagnostic_rule"", ""title"": ""HW Plant \u2013 FC#9: Return Temperature Too Low (Condensing Risk)"", ""section_id"": ""5.21.11.6"", ""section_title"": ""Hot Water Plant"", ""equipment_scope"": ""Hot water plant with non-condensing boilers"", ""summary"": ""Fault condition: HWRT AVG + \u0190HWT < CondTemp. Possible cause: HWST setpoint too low, risking condensation in non-condensing boilers."", ""trigger_condition"": null, ""required_behavior"": null, ""configurable_values"": [], ""fault_condition"": ""HWRT AVG + \u0190HWT < CondTemp"", ""commissioning_check"": null, ""evidence_quote"": ""FC#9 Equation HWRT AVG + \u0190HWT < CondTemp Applies to OS #2, #3 Description Hot water return temperature is too low. Condensing is likely to occur. Possible Diagnosis Hot water supply temperature setpoint is too low."", ""page_hint"": 260, ""_compiler_metadata"": {""method"": ""ashrae_guideline36_section_compiler"", ""model"": ""deepseek-v4-flash"", ""backend_name"": ""deeps"
ko_0a2c2eebadb6cf7a,screw_chiller,hvac:screw_chiller:parameter:主电源电压波动,主电源电压波动,over_merge,7,格力; 约克; 顿汉布什; 麦克维尔; unknown,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u683c\u529b"", ""citation"": null, ""source_name"": ""\u4e3b\u7535\u6e90\u7535\u538b\u6ce2\u52a8"", ""structured_payload"": {""parameter_name"": ""\u4e3b\u7535\u6e90\u7535\u538b\u6ce2\u52a8"", ""title"": ""\u4e3b\u7535\u6e90\u7535\u538b\u5141\u8bb8\u6ce2\u52a8\u8303\u56f4"", ""summary"": ""\u4e3b\u7535\u6e90\u7684\u7535\u538b\u6ce2\u52a8\u5e94\u5728\u94ed\u724c\u6807\u79f0\u503c\u7684\u00b110%\u8303\u56f4\u4e4b\u5185\uff0c\u4e14\u7535\u538b\u4e0d\u5e73\u8861\u5728\u00b12%\u4ee5\u5185\u3002""}, ""value_summary"": ""\u4e3b\u7535\u6e90\u7535\u538b\u6ce2\u52a8"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_98015153b0e642eb"", ""chunk_id"": ""chunk_357b198cb90c4675""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u7ea6\u514b"", ""citation"": null, ""source_name"": ""\u7535\u6e90\u7535\u538b"", ""structured_payload"": {""parameter_name"": ""\u7535\u6e90\u7535\u538b"", ""title"": ""\u7535\u6e90\u7535\u538b\u5141\u8bb8\u6ce2\u52a8\u8303\u56f4"", ""summary"": ""\u673a\u7ec4\u7535\u6e90\u7535\u538b\u5141\u8bb8\u6ce2\u52a8\u4e3a\u989d\u5b9a\u7535\u538b\u7684\u00b110%\u3002""}, ""value_summary"": ""\u7535\u6e90\u7535\u538b"", ""evidence_role"": ""corroborating"", ""doc_id"": ""doc_4d279e5b"
ko_3d285aa3a09556b2,screw_chiller,hvac:screw_chiller:parameter:制冷模式出水温度设定值,制冷模式出水温度设定值,over_merge,3,unknown,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""unknown"", ""citation"": null, ""source_name"": ""\u5236\u51b7\u6a21\u5f0f\u51fa\u6c34\u6e29\u5ea6\u8bbe\u5b9a\u503c"", ""structured_payload"": {""parameter_name"": ""\u5236\u51b7\u6a21\u5f0f\u51fa\u6c34\u6e29\u5ea6\u8bbe\u5b9a\u503c"", ""value"": ""7"", ""unit"": ""\u2103"", ""default_value"": ""7"", ""title"": ""\u5236\u51b7\u6a21\u5f0f\u51fa\u6c34\u6e29\u5ea6\u8bbe\u5b9a\u503c"", ""summary"": ""\u6807\u51c6\u7a7a\u8c03\u5de5\u51b5\u51fa\u6c34\u7684\u989d\u5b9a\u6e29\u5ea6\u4e3a 7\u2103""}, ""value_summary"": ""7\u2103"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_1f7a3ec0bcfa44f1"", ""chunk_id"": ""visual_page_doc_1f7a3ec0bcfa44f1_66""}, {""authority_level"": ""unspecified"", ""publisher"": ""unknown"", ""citation"": null, ""source_name"": ""\u5236\u51b7\u6a21\u5f0f\u81ea\u52a8\u91cd\u542f\u6e29\u5ea6\u5dee"", ""structured_payload"": {""parameter_name"": ""\u5236\u51b7\u6a21\u5f0f\u81ea\u52a8\u91cd\u542f\u6e29\u5ea6\u5dee"", ""value"": ""5"", ""unit"": ""\u2103"", ""default_value"": ""5"", ""title"": ""\u5236\u51b7\u6a21\u5f0f\u81ea\u52a8\u91cd\u542f\u6e29\u5ea6\u5dee"", ""summary"": ""\u51b7\u6c34\u51fa\u6c34\u6e29\u5ea6\u589e\u52a0\u81f3\u6bd4\u8bbe\u5b9a\u6e29\u5ea6\u9ad8 5\u2103\u65f6\uff08\u53"
ko_05b9aebdde71d566,screw_chiller,hvac:screw_chiller:parameter:压力调节阀设定点,压力调节阀设定点,over_merge,2,顿汉布什; York,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""York"", ""citation"": null, ""source_name"": ""\u538b\u529b\u8c03\u8282\u9600\u8bbe\u5b9a\u70b9"", ""structured_payload"": {""parameter_name"": ""\u538b\u529b\u8c03\u8282\u9600\u8bbe\u5b9a\u70b9"", ""value"": ""50 \u00b1 15 PSI (3.4 \u00b1 1 bar)"", ""unit"": ""PSI (bar)"", ""title"": ""\u538b\u529b\u8c03\u8282\u9600\u8bbe\u5b9a\u70b9"", ""summary"": ""\u538b\u529b\u8c03\u8282\u9600\u6bd4\u8f83\u9002\u5f53\u7684\u8bbe\u5b9a\u70b9\u662f\u5728\u6ed1\u9600\u4f4d\u7f6e\u4f4e\u4e8e65%\u65f6\uff0c\u4f4e\u4e8e\u6392\u6c14\u538b\u529b50 \u00b1 15PSI(3.4 \u00b1 1bar)\u3002""}, ""value_summary"": ""50 \u00b1 15 PSI (3.4 \u00b1 1 bar)PSI (bar)"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_dbf54c7b3f244b28"", ""chunk_id"": ""chunk_8676f2fdd3ba4053""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u987f\u6c49\u5e03\u4ec0"", ""citation"": null, ""source_name"": ""\u6392\u6c14\u538b\u529b\u9650\u5b9a\u503c(\u538b\u7f29\u673a\u4fdd\u6301)"", ""structured_payload"": {""parameter_name"": ""\u6392\u6c14\u538b\u529b\u9650\u5b9a\u503c(\u538b\u7f29\u673a\u4fdd\u6301)"", ""value"": ""1650"", ""unit"": ""kPa"", ""title"": ""\u6392\u6c14\u538b\u529b\u9650\u5b9a\u503c(\u538b\u7f29\u673a\u4fdd\u6301)"", ""s"
ko_2108bb796ebd7b19,screw_chiller,hvac:screw_chiller:maintenance:压缩机拆卸步骤,压缩机拆卸步骤,over_merge,2,日立; 格力,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u538b\u7f29\u673a\u62c6\u5378\u6b65\u9aa4"", ""structured_payload"": {""procedure_name"": ""\u538b\u7f29\u673a\u62c6\u5378"", ""title"": ""\u538b\u7f29\u673a\u62c6\u5378\u6b65\u9aa4"", ""summary"": ""\u62c6\u5378\u538b\u7f29\u673a\u524d\u5148\u56de\u6536\u51b7\u5a92\uff0c\u5173\u95ed\u622a\u6b62\u9600\uff0c\u8fd0\u884c\u673a\u7ec4\u81f3\u4f4e\u538b0.05MPa\uff0c\u91cd\u590d4-5\u6b21\u3002"", ""parameter_name"": ""\u538b\u7f29\u673a\u62c6\u5378\u6b65\u9aa4""}, ""value_summary"": ""\u538b\u7f29\u673a\u62c6\u5378\u6b65\u9aa4"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_af83f5144dc645da"", ""chunk_id"": ""chunk_1a9520fae5d847e1""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u683c\u529b"", ""citation"": null, ""source_name"": ""\u538b\u7f29\u673a\u66f4\u6362\u6b65\u9aa4"", ""structured_payload"": {""procedure"": ""\u538b\u7f29\u673a\u66f4\u6362"", ""title"": ""\u538b\u7f29\u673a\u66f4\u6362\u6b65\u9aa4"", ""summary"": ""\u66f4\u6362\u538b\u7f29\u673a\u9700\u56de\u6536\u5236\u51b7\u5242\uff0c\u66f4\u6362\u5e72\u71e5\u8fc7\u6ee4\u5668\uff0c\u9ad8\u538b\u6c2e\u6c14\u6e05\u6d17\u7cfb\u7edf\uff0c\u62bd\u771f\u7a7a\uff0c\u7"
ko_2cb2a95fb07241cc,screw_chiller,hvac:screw_chiller:performance_spec:最大允许压力,最大允许压力,over_merge,2,日立,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u6700\u5927\u5141\u8bb8\u538b\u529b"", ""structured_payload"": {""parameter_name"": ""\u6700\u5927\u5141\u8bb8\u538b\u529b"", ""value"": ""2.2"", ""unit"": ""MPa"", ""title"": ""\u6700\u5927\u5141\u8bb8\u538b\u529b"", ""summary"": ""\u6700\u5927\u5141\u8bb8\u538b\u529b \u51b7\u5a92\u4fa7 MPa 2.2""}, ""value_summary"": ""2.2MPa"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_9c740929db094ed8"", ""chunk_id"": ""visual_page_doc_9c740929db094ed8_19""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u6700\u5927\u5141\u8bb8\u538b\u529b"", ""structured_payload"": {""parameter_name"": ""\u6700\u5927\u5141\u8bb8\u538b\u529b"", ""value"": ""0.8"", ""unit"": ""MPa"", ""title"": ""\u6700\u5927\u5141\u8bb8\u538b\u529b"", ""summary"": ""\u6700\u5927\u5141\u8bb8\u538b\u529b \u6c34\u4fa7 MPa 0.8""}, ""value_summary"": ""0.8MPa"", ""evidence_role"": ""corroborating"", ""doc_id"": ""doc_9c740929db094ed8"", ""chunk_id"": ""visual_page_doc_9c740929db094ed8_19""}]}"
ko_bdb23b9ca27b48e5,screw_chiller,hvac:screw_chiller:performance_spec:标准制冷量,标准制冷量,over_merge,3,日立,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u6807\u51c6\u5236\u51b7\u91cf"", ""structured_payload"": {""parameter_name"": ""\u6807\u51c6\u5236\u51b7\u91cf"", ""value"": ""65"", ""unit"": ""kW"", ""title"": ""\u6807\u51c6\u5236\u51b7\u91cf"", ""summary"": ""\u6807\u51c6\u5236\u51b7\u91cf 50Hz kW 65""}, ""value_summary"": ""65kW"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_9c740929db094ed8"", ""chunk_id"": ""visual_page_doc_9c740929db094ed8_4""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u6807\u51c6\u5236\u51b7\u91cf"", ""structured_payload"": {""parameter_name"": ""\u6807\u51c6\u5236\u51b7\u91cf"", ""value"": ""55,900"", ""unit"": ""kcal/h"", ""title"": ""\u6807\u51c6\u5236\u51b7\u91cf"", ""summary"": ""\u6807\u51c6\u5236\u51b7\u91cf 50Hz kcal/h 55,900""}, ""value_summary"": ""55,900kcal/h"", ""evidence_role"": ""corroborating"", ""doc_id"": ""doc_9c740929db094ed8"", ""chunk_id"": ""visual_page_doc_9c740929db094ed8_4""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u5236\u51b7\u91cf"", ""structured_payload"": {""parameter_name"": ""\u5236\u51b7\u91cf"", ""value"": ""100%"", ""title"": ""\u5"
ko_534fd0c2b1bac8ab,screw_chiller,hvac:screw_chiller:parameter:水流量,水流量,over_merge,2,盾安; unknown,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""unknown"", ""citation"": null, ""source_name"": ""\u6c34\u6d41\u91cf"", ""structured_payload"": {""parameter_name"": ""\u6c34\u6d41\u91cf"", ""value"": ""80%-110%"", ""unit"": ""%"", ""range_min"": ""80"", ""range_max"": ""110"", ""title"": ""\u6c34\u6d41\u91cf"", ""summary"": ""\u6c34\u6d41\u91cf 80%-110%""}, ""value_summary"": ""80%-110%%"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_e0e2301451824224"", ""chunk_id"": ""visual_page_doc_e0e2301451824224_3""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u76fe\u5b89"", ""citation"": null, ""source_name"": ""\u6c34\u6d41\u91cf"", ""structured_payload"": {""parameter_name"": ""\u6c34\u6d41\u91cf"", ""value"": ""\u989d\u5b9a\u6d41\u91cf\u00b115%"", ""unit"": ""m\u00b3/h"", ""title"": ""\u6c34\u6d41\u91cf"", ""summary"": ""\u6c34\u6d41\u91cf m\u00b3/h \u989d\u5b9a\u6d41\u91cf\u00b115%""}, ""value_summary"": ""\u989d\u5b9a\u6d41\u91cf\u00b115%m\u00b3/h"", ""evidence_role"": ""corroborating"", ""doc_id"": ""doc_727ebd66b2914838"", ""chunk_id"": ""visual_page_doc_727ebd66b2914838_3""}]}"
ko_1d071b6223568b3b,screw_chiller,hvac:screw_chiller:performance_spec:水流量_水流量_3,水流量,over_merge,6,美意; unknown,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u7f8e\u610f"", ""citation"": null, ""source_name"": ""\u6c34\u6d41\u91cf"", ""structured_payload"": {""parameter_name"": ""\u6c34\u6d41\u91cf"", ""value"": ""42.8"", ""unit"": ""m\u00b3/h"", ""title"": ""\u6c34\u6d41\u91cf"", ""summary"": ""\u6c34\u6d41\u91cf m\u00b3/h 42.8""}, ""value_summary"": ""42.8m\u00b3/h"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_14e744733fa547fb"", ""chunk_id"": ""visual_page_doc_14e744733fa547fb_5""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u7f8e\u610f"", ""citation"": null, ""source_name"": ""\u6c34\u6d41\u91cf"", ""structured_payload"": {""parameter_name"": ""\u6c34\u6d41\u91cf"", ""value"": ""196.2"", ""unit"": ""m\u00b3/h"", ""title"": ""\u6c34\u6d41\u91cf"", ""summary"": ""\u6c34\u6d41\u91cf m\u00b3/h 196.2""}, ""value_summary"": ""196.2m\u00b3/h"", ""evidence_role"": ""corroborating"", ""doc_id"": ""doc_14e744733fa547fb"", ""chunk_id"": ""visual_page_doc_14e744733fa547fb_5""}, {""authority_level"": ""unspecified"", ""publisher"": ""unknown"", ""citation"": null, ""source_name"": ""\u6c34\u6d41\u91cf"", ""structured_payload"": {""parameter_name"": ""\u6c34\u6d41\u91cf"", ""value"": ""80%-110%"", ""unit"": ""%"", ""range_min"": ""80"", ""range_max"": ""110"", ""title"": ""\u6c34\u6d41\u91cf"", ""sum"
ko_0375092c506a85d8,screw_chiller,hvac:screw_chiller:parameter:高压_断开,高压 断开,over_merge,3,日立,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u9ad8\u538b \u65ad\u5f00"", ""structured_payload"": {""parameter_name"": ""\u9ad8\u538b \u65ad\u5f00"", ""value"": ""1.86"", ""unit"": ""MPa"", ""title"": ""\u9ad8\u538b \u65ad\u5f00"", ""summary"": ""\u9ad8\u538b \u65ad\u5f00 MPa 1.86""}, ""value_summary"": ""1.86MPa"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_9c740929db094ed8"", ""chunk_id"": ""visual_page_doc_9c740929db094ed8_36""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u4f4e\u538b \u65ad\u5f00"", ""structured_payload"": {""parameter_name"": ""\u4f4e\u538b \u65ad\u5f00"", ""value"": ""0.05"", ""unit"": ""MPa"", ""title"": ""\u4f4e\u538b \u65ad\u5f00"", ""summary"": ""\u4f4e\u538b \u65ad\u5f00 MPa 0.05""}, ""value_summary"": ""0.05MPa"", ""evidence_role"": ""corroborating"", ""doc_id"": ""doc_9c740929db094ed8"", ""chunk_id"": ""visual_page_doc_9c740929db094ed8_36""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u65e5\u7acb"", ""citation"": null, ""source_name"": ""\u4f4e\u538b \u63a5\u901a"", ""structured_payload"": {""parameter_name"": ""\u4f4e\u538b \u63a5\u901a"", ""value"": ""0.15"", ""unit"": ""MPa"", ""title"": ""\u4f4e\u538b \u63a5\u901a"", "
ko_899d764444a01370,screw_chiller,hvac:screw_chiller:parameter:1_压缩机电流限定值_卸载,1# 压缩机电流限定值(卸载),over_merge,7,顿汉布什,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u987f\u6c49\u5e03\u4ec0"", ""citation"": null, ""source_name"": ""1# \u538b\u7f29\u673a\u7535\u6d41\u9650\u5b9a\u503c(\u5378\u8f7d)"", ""structured_payload"": {""parameter_name"": ""1# \u538b\u7f29\u673a\u7535\u6d41\u9650\u5b9a\u503c(\u5378\u8f7d)"", ""value"": ""295.0"", ""unit"": ""A"", ""title"": ""1# \u538b\u7f29\u673a\u7535\u6d41\u9650\u5b9a\u503c(\u5378\u8f7d)"", ""summary"": ""1# \u538b\u7f29\u673a\u7535\u6d41\u9650\u5b9a\u503c(\u5378\u8f7d)\uff1a 295.0 A""}, ""value_summary"": ""295.0A"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_a912a4d3b13e4971"", ""chunk_id"": ""visual_page_doc_a912a4d3b13e4971_9""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u987f\u6c49\u5e03\u4ec0"", ""citation"": null, ""source_name"": ""1# \u538b\u7f29\u673a\u7535\u6d41\u9650\u5b9a\u503c(\u4fdd\u6301)"", ""structured_payload"": {""parameter_name"": ""1# \u538b\u7f29\u673a\u7535\u6d41\u9650\u5b9a\u503c(\u4fdd\u6301)"", ""value"": ""280.0"", ""unit"": ""A"", ""title"": ""1# \u538b\u7f29\u673a\u7535\u6d41\u9650\u5b9a\u503c(\u4fdd\u6301)"", ""summary"": ""1# \u538b\u7f29\u673a\u7535\u6d41\u9650\u5b9a\u503c(\u4fdd\u6301)\uff1a 280.0 A""}, ""value_summary"": ""280.0A"", ""evidence_role"": ""corroborating"", ""do"
ko_01a4a4047927d344,screw_chiller,hvac:screw_chiller:parameter:evap_high_press,Evap High Press,over_merge,2,特灵; 顿汉布什,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u7279\u7075"", ""citation"": null, ""source_name"": ""Evap High Press"", ""structured_payload"": {""parameter_name"": ""Evap High Press"", ""title"": ""Evaporator High Pressure Cutout"", ""summary"": ""Evaporator high pressure cutout setpoint: 190 psig.""}, ""value_summary"": ""Evap High Press"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_af1d95a941634286"", ""chunk_id"": ""chunk_a420c83da27843d4""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u987f\u6c49\u5e03\u4ec0"", ""citation"": null, ""source_name"": ""Evaporator low pressure alarm setpoint"", ""structured_payload"": {""parameter_name"": ""Evaporator low pressure alarm setpoint"", ""title"": ""Evaporator low pressure alarm setpoint"", ""summary"": ""Evaporator low pressure alarm setpoint is 350 KPa""}, ""value_summary"": ""Evaporator low pressure alarm setpoint"", ""evidence_role"": ""corroborating"", ""doc_id"": ""doc_70438dea0acf4f84"", ""chunk_id"": ""chunk_b87244bbdfed4b02""}]}"
ko_75c3a5d18c8eaa43,screw_chiller,hvac:screw_chiller:parameter:evaporator_low_pressure_alarm_delay,Evaporator low pressure alarm delay,over_merge,2,顿汉布什,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""\u987f\u6c49\u5e03\u4ec0"", ""citation"": null, ""source_name"": ""Evaporator low pressure alarm delay"", ""structured_payload"": {""parameter_name"": ""Evaporator low pressure alarm delay"", ""title"": ""Evaporator low pressure alarm delay"", ""summary"": ""Evaporator low pressure alarm delay is 180 seconds""}, ""value_summary"": ""Evaporator low pressure alarm delay"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_70438dea0acf4f84"", ""chunk_id"": ""chunk_b87244bbdfed4b02""}, {""authority_level"": ""unspecified"", ""publisher"": ""\u987f\u6c49\u5e03\u4ec0"", ""citation"": null, ""source_name"": ""High pressure alarm delay"", ""structured_payload"": {""parameter_name"": ""High pressure alarm delay"", ""title"": ""High pressure alarm delay"", ""summary"": ""High pressure alarm delay is 3 seconds.""}, ""value_summary"": ""High pressure alarm delay"", ""evidence_role"": ""corroborating"", ""doc_id"": ""doc_1a61f6ee0b404da2"", ""chunk_id"": ""chunk_5cabee61f6a24f3f""}]}"
ko_ec0f999bae1fab30,standard_reference,hvac:standard_reference:parameter:entering_water_temperature_selection,entering_water_temperature_selection,over_merge,4,ASHRAE,"{""layers"": [{""authority_level"": ""unspecified"", ""publisher"": ""ASHRAE"", ""citation"": null, ""source_name"": ""entering_water_temperature_selection"", ""structured_payload"": {""parameter_name"": ""entering_water_temperature_selection"", ""section_id"": ""section_008"", ""section_title"": ""Chapter 14 in the 2017"", ""equipment_class_id"": ""standard_reference"", ""title"": ""Recommended entering water temperature selection for GCHP"", ""summary"": ""Selecting twi to be 11 to 17 K higher than tg in cooling and 6 to 11 K lower than tg in heating is a good compromise.""}, ""value_summary"": ""entering_water_temperature_selection"", ""evidence_role"": ""primary"", ""doc_id"": ""doc_90583657120442bb"", ""chunk_id"": ""chunk_52fd5afa35834853""}, {""authority_level"": ""unspecified"", ""publisher"": ""ASHRAE"", ""citation"": null, ""source_name"": ""Condenser water temperature differential"", ""structured_payload"": {""parameter_name"": ""Condenser water temperature differential"", ""section_id"": ""section_002"", ""section_title"": ""pages 138-278"", ""equipment_class_id"": ""standard_reference"", ""title"": ""Condenser Water Temperature Differential"", ""summary"": ""Traditional design based on 10\u00b0F (5.6\u00b0C) \u0394T; CoolTools recommends 12\u00b0F to 18\u00b0F (7\"
